datetime_local,active_power_kw,dc_input_power_kw,daily_energy_kwh,cumulative_energy_kwh,inverter_temp_c,grid_freq_hz,power_factor,efficiency_pct,inverter_status,is_generating,temp_c,humidity_pct,cloud_cover_pct,wind_speed_kmh,ghi_wm2,dni_wm2,dhi_wm2,precip_mm,solar_elevation_deg,solar_azimuth_deg,capacity_factor
2025-05-01 00:00:00,0.0000,0.0000,0.0000,190913.3400,25.7000,0.0000,0.0000,0.0000,Standby: no sunlight,0,10.7000,75,30,6.9000,0.0000,0.0000,0.0000,0.0000,-26.0753,25.9497,0.0000
2025-05-01 01:00:00,0.0000,,,,,,,,,0,11.1000,73,2,6.8000,0.0000,0.0000,0.0000,0.0000,-20.2540,40.3868,0.0000
2025-05-01 02:00:00,0.0000,,,,,,,,,0,10.5000,77,0,6.7000,0.0000,0.0000,0.0000,0.0000,-12.5139,53.1565,0.0000
2025-05-01 03:00:00,0.0000,,,,,,,,,0,10.2000,78,2,5.8000,0.0000,0.0000,0.0000,0.0000,-3.4314,64.5556,0.0000
2025-05-01 04:00:00,0.0000,,,,,,,,,0,10.7000,78,9,6.1000,17.0000,67.7000,12.0000,0.0000,6.5232,75.0857,0.0000
2025-05-01 05:00:00,0.0000,,,,,,,,,0,12.9000,82,0,5.4000,133.0000,365.3000,59.0000,0.0000,16.9711,85.3387,0.0000
2025-05-01 06:00:00,0.4663,0.5110,0.4000,190913.8100,19.9667,45.8233,0.7499,65.7058,Connected to grid,1,15.9000,74,0,1.9000,306.0000,571.6000,90.0000,0.0000,27.5714,96.0180,0.0093
2025-05-01 07:00:00,2.8972,2.9922,3.1300,190916.6200,21.1333,49.9850,1.0000,96.5533,Connected to grid,1,18.3000,70,13,1.5000,484.0000,694.3000,109.0000,0.0000,37.9416,108.0715,0.0579
2025-05-01 08:00:00,12.0039,12.2465,14.5700,190928.3000,23.5333,49.9817,1.0000,97.9792,Connected to grid,1,20.4000,61,30,2.0000,645.0000,772.7000,121.0000,0.0000,47.5234,122.9236,0.2401
2025-05-01 09:00:00,25.5268,26.0238,39.5900,190953.7500,29.7833,49.9925,1.0000,98.0933,Connected to grid,1,21.9000,48,25,2.8000,735.0000,764.1000,137.0000,0.0000,55.3451,142.6067,0.5105
2025-05-01 10:00:00,36.1114,36.7347,75.3800,190990.1600,37.4667,49.9958,1.0000,98.3342,Connected to grid,1,22.2000,40,16,4.9000,749.0000,681.8000,172.0000,0.0000,59.7903,168.5022,0.7222
2025-05-01 11:00:00,42.8862,43.6583,118.0500,191033.6300,44.3833,50.0075,1.0000,98.2200,Connected to grid,1,23.1000,39,9,4.0000,778.0000,698.2000,174.0000,0.0000,59.2635,197.2472,0.8577
2025-05-01 12:00:00,31.1646,31.7379,151.0200,191067.2300,49.1833,33.3350,0.6667,65.4800,OFF: unexpected shutdown,1,23.0000,41,19,6.2000,734.0000,672.2000,171.0000,0.0000,53.9923,221.9516,0.6233
2025-05-01 13:00:00,20.4711,20.8598,170.5500,191087.1700,43.3917,25.0000,0.4990,49.0642,OFF: unexpected shutdown,1,20.5000,58,52,5.0000,649.0000,617.8000,176.0000,0.0000,45.7159,240.4947,0.4094
2025-05-01 14:00:00,13.8420,14.1041,184.9000,191101.8300,39.2667,50.0033,0.9990,98.1833,Connected to grid,1,21.1000,55,47,6.3000,475.0000,463.1000,172.0000,0.0000,35.9253,254.6455,0.2768
2025-05-01 15:00:00,31.1268,31.7062,212.4700,191129.9700,42.4167,50.0017,0.9990,98.2367,Connected to grid,1,21.7000,56,23,5.2000,440.0000,628.2000,119.0000,0.0000,25.4859,266.3361,0.6225
2025-05-01 16:00:00,37.2095,37.8712,246.3000,191164.5000,46.1667,49.9917,0.9990,98.2567,Connected to grid,1,20.9000,71,2,1.9000,267.0000,523.6000,86.0000,0.0000,14.9061,276.8742,0.7442
2025-05-01 17:00:00,21.4538,21.8371,268.3300,191186.9900,47.2333,49.9875,0.9990,98.2367,Connected to grid,1,18.9000,76,7,1.1000,96.0000,283.1000,48.0000,0.0000,4.5530,287.1420,0.4291
2025-05-01 18:00:00,13.2962,13.5222,281.6800,191200.6300,43.6333,49.9808,0.9990,98.2417,Connected to grid,1,15.8000,79,0,4.8000,8.0000,34.7000,6.0000,0.0000,-5.2294,297.8121,0.2659
2025-05-01 19:00:00,3.4057,3.4987,285.2300,191204.2700,38.7000,50.0025,0.9990,97.2658,Connected to grid,1,14.6000,70,2,8.5000,0.0000,0.0000,0.0000,0.0000,-14.0465,309.4565,0.0681
2025-05-01 20:00:00,0.4407,0.4773,285.7700,191204.9300,35.1833,49.9925,0.6660,57.5217,Standby: initializing,1,13.7000,64,0,7.5000,0.0000,0.0000,0.0000,0.0000,-21.4062,322.5433,0.0088
2025-05-01 21:00:00,0.0000,0.0000,285.7700,191204.9300,34.0000,24.9900,0.0000,0.0000,Standby: no sunlight,0,13.2000,64,1,7.4000,0.0000,0.0000,0.0000,0.0000,-26.7186,337.2909,0.0000
2025-05-01 22:00:00,0.0000,,,,,,,,,0,12.0000,70,0,6.3000,0.0000,0.0000,0.0000,0.0000,-29.3953,353.4105,0.0000
2025-05-01 23:00:00,0.0000,,,,,,,,,0,10.6000,78,0,5.6000,0.0000,0.0000,0.0000,0.0000,-29.0670,9.9917,0.0000
2025-05-02 00:00:00,0.0000,0.0000,0.0000,191204.9300,26.2000,0.0000,0.0000,0.0000,Standby: no sunlight,0,9.4000,83,0,4.7000,0.0000,0.0000,0.0000,0.0000,-25.7819,25.8719,0.0000
2025-05-02 01:00:00,0.0000,,,,,,,,,0,9.6000,79,2,4.0000,0.0000,0.0000,0.0000,0.0000,-19.9766,40.2611,0.0000
2025-05-02 02:00:00,0.0000,,,,,,,,,0,9.2000,80,11,2.6000,0.0000,0.0000,0.0000,0.0000,-12.2546,52.9993,0.0000
2025-05-02 03:00:00,0.0000,,,,,,,,,0,9.2000,78,2,2.2000,0.0000,0.0000,0.0000,0.0000,-3.1883,64.3775,0.0000
2025-05-02 04:00:00,0.0000,,,,,,,,,0,10.4000,77,5,3.3000,18.0000,66.0000,13.0000,0.0000,6.7543,74.8915,0.0000
2025-05-02 05:00:00,0.0000,0.0000,0.0000,191204.9300,20.2000,0.0000,0.0000,0.0000,Standby: no sunlight,0,13.3000,71,12,4.8000,133.0000,348.7000,61.0000,0.0000,17.1955,85.1292,0.0000
2025-05-02 06:00:00,0.4822,0.5254,0.4200,191205.4300,19.8167,45.8325,0.7497,66.1183,Connected to grid,1,15.5000,65,32,2.8000,293.0000,503.2000,101.0000,0.0000,27.7960,95.7925,0.0096
2025-05-02 07:00:00,3.3362,3.4347,3.6700,191208.8000,21.0167,50.0092,1.0000,96.7617,Connected to grid,1,17.2000,61,32,3.0000,445.0000,550.2000,146.0000,0.0000,38.1749,107.8310,0.0667
2025-05-02 08:00:00,8.0795,8.2216,11.9400,191217.2200,23.1000,50.0067,1.0000,98.2000,Connected to grid,1,18.2000,60,20,4.9000,546.0000,550.5000,171.0000,0.0000,47.7755,122.6815,0.1616
2025-05-02 09:00:00,20.1913,20.5763,30.5800,191236.2000,25.3000,50.0017,1.0000,98.1600,Connected to grid,1,19.1000,55,30,6.3000,711.0000,681.1000,176.0000,0.0000,55.6245,142.4138,0.4038
2025-05-02 10:00:00,33.9913,34.6148,62.7700,191268.9500,30.9333,50.0217,1.0000,98.2167,Connected to grid,1,20.0000,54,41,8.3000,753.0000,626.6000,221.0000,0.0000,60.0897,168.4678,0.6798
2025-05-02 11:00:00,43.3288,44.1107,105.7900,191312.8000,40.1000,50.0108,1.0000,98.2300,Connected to grid,1,20.1000,54,25,8.3000,725.0000,628.1000,180.0000,0.0000,59.5490,197.4266,0.8666
2025-05-02 12:00:00,35.5613,36.2227,143.4100,191351.1100,46.2500,37.5108,0.7500,73.6725,OFF: unexpected shutdown,1,20.1000,55,37,6.9000,630.0000,521.4000,192.0000,0.0000,54.2390,222.2414,0.7112
2025-05-02 13:00:00,32.5607,33.1806,173.9800,191382.3400,41.6500,37.5033,0.7500,73.6058,Connected to grid,1,20.8000,52,19,7.5000,688.0000,687.3000,160.0000,0.0000,45.9282,240.7975,0.6512
2025-05-02 14:00:00,47.5500,48.4445,220.7600,191430.1400,47.1667,50.0092,1.0000,98.1500,Connected to grid,1,20.5000,54,28,7.3000,560.0000,648.5000,134.0000,0.0000,36.1171,254.9293,0.9510
2025-05-02 15:00:00,41.2754,42.0309,263.3100,191473.6800,49.9500,50.0192,1.0000,98.1983,Connected to grid,1,19.5000,60,20,11.9000,381.0000,521.6000,113.0000,0.0000,25.6694,266.5977,0.8255
2025-05-02 16:00:00,31.3545,31.9300,290.4700,191501.3800,46.7000,50.0058,1.0000,98.2000,Connected to grid,1,19.0000,66,27,5.9000,240.0000,438.8000,87.0000,0.0000,15.0910,277.1171,0.6271
2025-05-02 17:00:00,24.7657,25.1907,313.0800,191524.4900,42.1667,49.9975,1.0000,98.3283,Connected to grid,1,17.2000,76,13,4.1000,98.0000,272.0000,51.0000,0.0000,4.7469,287.3698,0.4953
2025-05-02 18:00:00,13.3215,13.5576,326.8500,191538.5700,39.8500,49.9875,1.0000,98.2933,Connected to grid,1,15.3000,80,6,2.9000,8.0000,33.7000,6.0000,0.0000,-5.0200,298.0255,0.2664
2025-05-02 19:00:00,3.5190,3.6133,330.6700,191542.5000,37.8333,50.0067,1.0000,96.8292,Connected to grid,1,14.3000,81,16,1.8000,0.0000,0.0000,0.0000,0.0000,-13.8162,309.6517,0.0704
2025-05-02 20:00:00,0.3518,0.3905,331.0800,191543.0500,35.6667,49.9983,0.7480,64.0558,Standby: initializing,1,13.5000,80,12,1.6000,0.0000,0.0000,0.0000,0.0000,-21.1519,322.7100,0.0070
2025-05-02 21:00:00,0.0000,0.0000,331.0800,191543.0500,34.2500,24.9800,0.0000,0.0000,Standby: no sunlight,0,13.1000,78,0,3.7000,0.0000,0.0000,0.0000,0.0000,-26.4413,337.4123,0.0000
2025-05-02 22:00:00,0.0000,,,,,,,,,0,12.8000,75,0,4.9000,0.0000,0.0000,0.0000,0.0000,-29.1020,353.4683,0.0000
2025-05-02 23:00:00,0.0000,,,,,,,,,0,12.6000,74,0,6.0000,0.0000,0.0000,0.0000,0.0000,-28.7698,9.9777,0.0000
2025-05-03 00:00:00,0.0000,0.0000,0.0000,191543.0500,25.6000,0.0000,0.0000,0.0000,Standby: no sunlight,0,12.7000,74,0,7.2000,0.0000,0.0000,0.0000,0.0000,-25.4931,25.7936,0.0000
2025-05-03 01:00:00,0.0000,,,,,,,,,0,12.1000,72,0,3.4000,0.0000,0.0000,0.0000,0.0000,-19.7039,40.1358,0.0000
2025-05-03 02:00:00,0.0000,,,,,,,,,0,11.9000,72,0,1.8000,0.0000,0.0000,0.0000,0.0000,-12.0000,52.8432,0.0000
2025-05-03 03:00:00,0.0000,,,,,,,,,0,10.9000,75,0,2.2000,0.0000,0.0000,0.0000,0.0000,-2.9499,64.2007,0.0000
2025-05-03 04:00:00,0.0000,,,,,,,,,0,10.7000,79,0,2.2000,20.0000,77.2000,14.0000,0.0000,6.9806,74.6986,0.0000
2025-05-03 05:00:00,0.0000,0.0000,0.0000,191543.0500,20.6000,0.0000,0.0000,0.0000,Standby: initializing,0,13.0000,82,0,1.3000,143.0000,390.0000,61.0000,0.0000,17.4152,84.9209,0.0000
2025-05-03 06:00:00,0.4289,0.4749,0.3800,191543.5600,20.2833,49.9950,0.7493,65.6650,Connected to grid,1,15.9000,72,55,1.8000,318.0000,592.1000,90.0000,0.0000,28.0158,95.5678,0.0086
2025-05-03 07:00:00,2.6798,2.7863,2.8800,191546.2100,21.4000,49.9950,0.9990,95.7208,Connected to grid,1,17.5000,70,89,4.1000,496.0000,709.6000,108.0000,0.0000,38.4030,107.5909,0.0536
2025-05-03 08:00:00,12.3822,12.6336,14.6700,191558.3100,23.6333,50.0117,0.9990,97.9700,Connected to grid,1,19.2000,66,75,5.6000,647.0000,745.3000,137.0000,0.0000,48.0224,122.4386,0.2476
2025-05-03 09:00:00,25.9280,26.4333,40.1400,191584.3300,27.4667,50.0083,0.9990,98.0825,Connected to grid,1,20.7000,59,25,6.5000,775.0000,795.4000,148.0000,0.0000,55.8988,142.2180,0.5186
2025-05-03 10:00:00,36.1727,36.8079,75.5800,191620.4600,34.6167,49.9992,0.9990,98.2900,Connected to grid,1,21.8000,49,42,6.6000,816.0000,771.4000,159.0000,0.0000,60.3844,168.4297,0.7235
2025-05-03 11:00:00,43.4319,44.2235,118.7200,191664.4900,42.8833,50.0225,0.9990,98.2042,Connected to grid,1,22.7000,44,41,6.2000,759.0000,650.4000,193.0000,0.0000,59.8304,197.6028,0.8686
2025-05-03 12:00:00,23.2591,23.6954,145.3000,191691.6600,46.8000,25.0100,0.4995,49.0800,OFF: unexpected shutdown,1,23.2000,45,86,7.8000,712.0000,616.0000,193.0000,0.0000,54.4823,222.5276,0.4652
2025-05-03 13:00:00,0.0000,0.0000,145.3000,191691.6600,38.1833,0.0000,0.0000,0.0000,OFF: unexpected shutdown,0,23.8000,45,27,8.6000,699.0000,704.6000,156.0000,0.0000,46.1378,241.0961,0.0000
2025-05-03 14:00:00,0.0000,0.0000,145.3000,191691.6600,34.0500,0.0000,0.0000,0.0000,OFF: unexpected shutdown,0,23.5000,45,25,8.7000,542.0000,612.6000,138.0000,0.0000,36.3067,255.2088,0.0000
2025-05-03 15:00:00,0.0000,0.0000,145.3000,191691.6600,33.1667,0.0000,0.0000,0.0000,OFF: unexpected shutdown,0,22.9000,52,20,5.6000,378.0000,501.4000,119.0000,0.0000,25.8512,266.8549,0.0000
2025-05-03 16:00:00,0.0000,0.0000,145.3000,191691.6600,33.0000,0.0000,0.0000,0.0000,OFF: unexpected shutdown,0,21.8000,63,11,4.1000,250.0000,469.2000,85.0000,0.0000,15.2743,277.3557,0.0000
2025-05-03 17:00:00,0.4283,0.4370,145.3400,191691.7200,33.2667,4.1692,0.0833,8.1658,Connected to grid,1,19.0000,68,1,4.9000,107.0000,318.2000,51.0000,0.0000,4.9392,287.5931,0.0086
2025-05-03 18:00:00,12.0595,12.2592,157.6800,191704.3000,34.5167,50.0000,0.9990,98.3358,Connected to grid,1,16.4000,72,25,4.7000,9.0000,32.8000,7.0000,0.0000,-4.8124,298.2342,0.2412
2025-05-03 19:00:00,2.4423,2.5297,160.4100,191707.1600,36.7667,50.0083,0.9990,95.6983,Connected to grid,1,14.2000,79,12,5.1000,0.0000,0.0000,0.0000,0.0000,-13.5882,309.8421,0.0488
2025-05-03 20:00:00,0.1052,0.1212,160.5600,191707.4200,36.0000,41.6675,0.3322,28.2608,Standby: initializing,1,13.7000,78,67,3.8000,0.0000,0.0000,0.0000,0.0000,-20.9004,322.8721,0.0021
2025-05-03 21:00:00,0.0000,0.0000,160.5600,191707.4200,34.6500,25.0000,0.0000,0.0000,Standby: no sunlight,0,14.0000,73,34,3.3000,0.0000,0.0000,0.0000,0.0000,-26.1674,337.5294,0.0000
2025-05-03 22:00:00,0.0000,,,,,,,,,0,14.2000,70,0,2.7000,0.0000,0.0000,0.0000,0.0000,-28.8128,353.5229,0.0000
2025-05-03 23:00:00,0.0000,,,,,,,,,0,15.1000,63,3,1.0000,0.0000,0.0000,0.0000,0.0000,-28.4773,9.9618,0.0000
2025-05-04 00:00:00,0.0000,0.0000,0.0000,191707.4200,26.1000,0.0000,0.0000,0.0000,Standby: no sunlight,0,14.6000,63,40,3.0000,0.0000,0.0000,0.0000,0.0000,-25.2091,25.7150,0.0000
2025-05-04 01:00:00,0.0000,,,,,,,,,0,15.4000,60,5,1.6000,0.0000,0.0000,0.0000,0.0000,-19.4360,40.0111,0.0000
2025-05-04 02:00:00,0.0000,,,,,,,,,0,15.1000,60,59,1.2000,0.0000,0.0000,0.0000,0.0000,-11.7502,52.6881,0.0000
2025-05-04 03:00:00,0.0000,,,,,,,,,0,14.5000,62,5,1.7000,0.0000,0.0000,0.0000,0.0000,-2.7162,64.0252,0.0000
2025-05-04 04:00:00,0.0000,,,,,,,,,0,14.8000,64,94,2.4000,21.0000,88.0000,14.0000,0.0000,7.2022,74.5070,0.0000
2025-05-04 05:00:00,0.0000,0.0000,0.0000,191707.4200,21.3000,0.0000,0.0000,0.0000,Standby: initializing,0,16.6000,60,95,2.7000,143.0000,369.2000,64.0000,0.0000,17.6301,84.7139,0.0000
2025-05-04 06:00:00,0.7057,0.7615,0.6400,191708.1300,21.1167,50.0133,0.9163,81.0667,Connected to grid,1,17.5000,65,100,2.2000,305.0000,504.5000,109.0000,0.0000,28.2305,95.3442,0.0141
2025-05-04 07:00:00,4.0206,4.1230,4.4900,191712.1000,22.4667,50.0242,1.0000,97.2375,Connected to grid,1,19.2000,60,100,1.6000,441.0000,456.4000,190.0000,0.0000,38.6260,107.3512,0.0804
2025-05-04 08:00:00,11.3759,11.6055,15.3200,191723.1300,24.8167,50.0033,1.0000,97.9892,Connected to grid,1,20.6000,55,86,2.8000,571.0000,478.8000,242.0000,0.0000,48.2639,122.1947,0.2275
2025-05-04 09:00:00,20.7421,21.1418,36.3400,191744.5000,30.1333,50.0367,1.0000,98.1017,Connected to grid,1,21.7000,54,100,5.0000,708.0000,622.0000,216.0000,0.0000,56.1678,142.0196,0.4148
2025-05-04 10:00:00,24.3711,24.8101,59.0700,191767.6300,34.7333,49.9958,1.0000,98.2133,Connected to grid,1,23.0000,51,99,4.6000,765.0000,583.0000,267.0000,0.0000,60.6745,168.3877,0.4874
2025-05-04 11:00:00,33.1826,33.7658,92.4900,191801.6200,38.8000,50.0050,1.0000,98.3117,Connected to grid,1,23.2000,53,100,5.5000,718.0000,489.3000,291.0000,0.0000,60.1079,197.7757,0.6637
2025-05-04 12:00:00,43.5067,44.3028,136.3800,191846.3800,46.1500,50.0075,1.0000,98.2433,Connected to grid,1,22.9000,54,100,4.4000,492.0000,127.8000,384.0000,0.0000,54.7223,222.8102,0.8701
2025-05-04 13:00:00,49.1093,50.0289,185.5300,191896.5700,52.8833,50.0000,1.0000,98.1600,Connected to grid,1,24.2000,47,100,4.5000,468.0000,197.9000,315.0000,0.0000,46.3447,241.3904,0.9822
2025-05-04 14:00:00,38.8836,39.5757,225.3000,191937.1000,54.0167,49.9983,1.0000,98.2842,Connected to grid,1,23.8000,45,100,8.9000,380.0000,140.5000,287.0000,0.0000,36.4942,255.4838,0.7777
2025-05-04 15:00:00,20.3931,20.7326,246.9300,191959.1400,50.0500,49.9958,1.0000,98.3600,Connected to grid,1,21.4000,50,79,12.7000,262.0000,144.4000,187.0000,0.0000,26.0311,267.1076,0.4079
2025-05-04 16:00:00,9.8549,10.0457,256.8400,191969.2000,42.0667,49.9992,1.0000,98.0908,Connected to grid,1,20.5000,52,89,9.2000,216.0000,220.0000,138.0000,0.0000,15.4558,277.5897,0.1971
2025-05-04 17:00:00,12.4147,12.6517,269.2500,191981.8200,38.7833,49.9900,1.0000,98.1600,Connected to grid,1,18.7000,59,81,6.4000,107.0000,240.0000,64.0000,0.0000,5.1297,287.8118,0.2483
2025-05-04 18:00:00,12.6312,12.8588,282.1600,191994.9500,38.5500,50.0050,1.0000,98.2058,Connected to grid,1,16.6000,69,21,7.4000,10.0000,32.0000,8.0000,0.0000,-4.6067,298.4382,0.2526
2025-05-04 19:00:00,2.5488,2.6267,284.7800,191997.6100,36.5333,49.9967,1.0000,96.9000,Connected to grid,1,14.0000,85,22,5.4000,0.0000,0.0000,0.0000,0.0000,-13.3624,310.0277,0.0510
2025-05-04 20:00:00,0.5178,0.5571,285.3800,191998.3400,35.1500,49.9967,0.6665,59.1675,Standby: initializing,1,12.4000,91,6,4.3000,0.0000,0.0000,0.0000,0.0000,-20.6517,323.0293,0.0104
2025-05-04 21:00:00,0.0000,0.0000,285.3800,191998.3400,35.0000,33.3267,0.0000,0.0000,Standby: no sunlight,0,12.0000,88,0,6.2000,0.0000,0.0000,0.0000,0.0000,-25.8971,337.6422,0.0000
2025-05-04 22:00:00,0.0000,,,,,,,,,0,11.7000,87,0,5.2000,0.0000,0.0000,0.0000,0.0000,-28.5278,353.5743,0.0000
2025-05-04 23:00:00,0.0000,,,,,,,,,0,11.6000,84,17,3.5000,0.0000,0.0000,0.0000,0.0000,-28.1894,9.9443,0.0000
2025-05-05 00:00:00,0.0000,0.0000,0.0000,191998.3400,27.0000,0.0000,0.0000,0.0000,Standby: no sunlight,0,11.4000,83,7,2.7000,0.0000,0.0000,0.0000,0.0000,-24.9301,25.6360,0.0000
2025-05-05 01:00:00,0.0000,,,,,,,,,0,12.2000,79,1,2.9000,0.0000,0.0000,0.0000,0.0000,-19.1730,39.8870,0.0000
2025-05-05 02:00:00,0.0000,,,,,,,,,0,12.1000,79,9,2.1000,0.0000,0.0000,0.0000,0.0000,-11.5051,52.5341,0.0000
2025-05-05 03:00:00,0.0000,,,,,,,,,0,12.2000,76,8,1.5000,0.0000,0.0000,0.0000,0.0000,-2.4873,63.8510,0.0000
2025-05-05 04:00:00,0.0000,,,,,,,,,0,13.9000,71,87,2.1000,22.0000,86.0000,15.0000,0.0000,7.4190,74.3169,0.0000
2025-05-05 05:00:00,0.0000,0.0000,0.0000,191998.3400,21.6000,0.0000,0.0000,0.0000,Standby: initializing,0,16.6000,64,100,3.5000,141.0000,330.9000,69.0000,0.0000,17.8401,84.5083,0.0000
2025-05-05 06:00:00,1.3230,1.3867,1.1800,191999.5900,21.6333,49.9925,0.8331,76.8958,Connected to grid,1,17.5000,67,100,1.7000,290.0000,403.2000,132.0000,0.0000,28.4403,95.1217,0.0265
2025-05-05 07:00:00,4.6966,4.8155,5.7600,192004.2600,23.4333,49.9967,1.0000,97.5450,Connected to grid,1,19.2000,63,100,2.5000,448.0000,488.2000,178.0000,0.0000,38.8438,107.1120,0.0939
2025-05-05 08:00:00,10.4123,10.6191,15.8100,192014.5000,25.7333,50.0083,1.0000,97.9725,Connected to grid,1,21.0000,58,98,3.7000,633.0000,684.0000,161.0000,0.0000,48.5000,121.9502,0.2082
2025-05-05 09:00:00,19.6569,20.0350,35.5100,192034.5500,28.9000,50.0050,1.0000,98.0600,Connected to grid,1,22.1000,54,33,2.6000,760.0000,772.4000,147.0000,0.0000,56.4316,141.8184,0.3931
2025-05-05 10:00:00,22.6872,23.1103,57.5500,192056.9700,32.0833,50.0117,1.0000,98.1450,Connected to grid,1,22.1000,53,77,7.6000,829.0000,792.6000,150.0000,0.2000,60.9598,168.3419,0.4537
2025-05-05 11:00:00,28.1743,28.6492,86.9000,192086.8100,36.5167,49.9983,1.0000,98.3483,Connected to grid,1,23.5000,48,75,4.4000,631.0000,372.6000,305.0000,0.0000,60.3812,197.9452,0.5635
2025-05-05 12:00:00,29.3878,29.8822,115.6400,192116.0400,39.5333,50.0008,1.0000,98.3658,Connected to grid,1,22.4000,57,98,6.3000,671.0000,480.3000,264.0000,0.4000,54.9588,223.0888,0.5878
2025-05-05 13:00:00,40.1908,40.9206,157.1700,192158.4100,46.3833,50.0017,1.0000,98.2575,Connected to grid,1,20.1000,72,100,8.3000,481.0000,220.5000,310.0000,0.2000,46.5488,241.6803,0.8038
2025-05-05 14:00:00,39.3343,40.0476,194.9500,192196.9400,47.4333,50.0025,1.0000,98.2567,Connected to grid,1,20.9000,69,97,3.6000,412.0000,246.8000,248.0000,0.0000,36.6794,255.7542,0.7867
2025-05-05 15:00:00,40.0493,40.7645,235.8200,192238.5500,50.0167,49.9992,1.0000,98.2742,Connected to grid,1,20.6000,70,95,3.0000,297.0000,164.8000,211.0000,0.0000,26.2092,267.3557,0.8010
2025-05-05 16:00:00,13.9458,14.1946,250.1200,192253.0400,41.9250,49.9967,1.0000,98.2492,Connected to grid,1,20.5000,72,27,2.9000,239.0000,324.5000,123.0000,0.0000,15.6357,277.8192,0.2789
2025-05-05 17:00:00,18.5536,18.9115,268.6000,192271.8300,35.1000,50.0033,1.0000,98.1267,Connected to grid,1,19.2000,81,75,0.7000,96.0000,175.5000,64.0000,0.0000,5.3186,288.0259,0.3711
2025-05-05 18:00:00,2.9549,3.0332,271.9200,192275.2200,34.6667,49.9900,1.0000,96.9467,Connected to grid,1,16.9000,84,94,1.4000,10.0000,31.2000,8.0000,0.0000,-4.4029,298.6375,0.0591
2025-05-05 19:00:00,1.3253,1.3950,273.2700,192276.6500,33.4167,49.9875,1.0000,94.4050,Connected to grid,1,15.6000,85,100,5.9000,0.0000,0.0000,0.0000,0.0000,-13.1389,310.2085,0.0265
2025-05-05 20:00:00,0.2445,0.2868,273.5400,192277.0100,32.3500,49.9992,0.6664,56.5292,Standby: initializing,1,14.2000,87,60,6.7000,0.0000,0.0000,0.0000,0.0000,-20.4060,323.1818,0.0049
2025-05-05 21:00:00,0.0000,0.0000,273.5400,192277.0100,31.6000,50.0200,0.0000,0.0000,Standby: no sunlight,0,13.2000,90,87,6.5000,0.0000,0.0000,0.0000,0.0000,-25.6305,337.7508,0.0000
2025-05-05 22:00:00,0.0000,,,,,,,,,0,12.6000,90,43,5.7000,0.0000,0.0000,0.0000,0.0000,-28.2472,353.6224,0.0000
2025-05-05 23:00:00,0.0000,,,,,,,,,0,13.3000,84,99,3.9000,0.0000,0.0000,0.0000,0.0000,-27.9063,9.9249,0.0000
2025-05-06 00:00:00,0.0000,0.0000,0.0000,192277.0100,25.8000,0.0000,0.0000,0.0000,Standby: no sunlight,0,13.7000,84,100,4.1000,0.0000,0.0000,0.0000,0.2000,-24.6560,25.5566,0.0000
2025-05-06 01:00:00,0.0000,,,,,,,,,0,13.6000,94,100,3.1000,0.0000,0.0000,0.0000,0.5000,-18.9150,39.7635,0.0000
2025-05-06 02:00:00,0.0000,,,,,,,,,0,13.2000,96,100,3.1000,0.0000,0.0000,0.0000,1.5000,-11.2650,52.3813,0.0000
2025-05-06 03:00:00,0.0000,,,,,,,,,0,13.4000,95,100,3.2000,0.0000,0.0000,0.0000,1.2000,-2.2632,63.6783,0.0000
2025-05-06 04:00:00,0.0000,,,,,,,,,0,13.6000,96,100,4.7000,6.0000,0.0000,6.0000,0.9000,7.6310,74.1283,0.0000
2025-05-06 05:00:00,0.0000,,,,,,,,,0,14.3000,93,100,4.8000,55.0000,0.0000,55.0000,0.2000,18.0451,84.3041,0.0000
2025-05-06 06:00:00,0.3789,0.4210,0.2400,192277.2900,23.5778,44.4467,0.6653,59.0778,Connected to grid,1,15.3000,89,96,3.3000,169.0000,38.0000,154.0000,0.0000,28.6449,94.9004,0.0076
2025-05-06 07:00:00,1.1816,1.2540,1.3700,192278.5100,24.5833,50.0000,0.9980,93.0033,Connected to grid,1,15.8000,86,99,5.5000,240.0000,77.3000,197.0000,0.1000,39.0563,106.8735,0.0236
2025-05-06 08:00:00,2.7770,2.8735,4.0400,192281.2800,25.8333,49.9983,0.9980,96.1775,Connected to grid,1,17.1000,81,100,5.3000,427.0000,282.9000,231.0000,0.2000,48.7307,121.7052,0.0555
2025-05-06 09:00:00,8.6768,8.8657,12.2900,192289.7200,26.4667,50.0150,0.9980,97.4825,Connected to grid,1,17.4000,83,100,5.8000,356.0000,20.1000,340.0000,0.2000,56.6899,141.6146,0.1735
2025-05-06 10:00:00,10.3319,10.5412,22.7400,192300.3800,28.3500,50.0242,0.9980,98.0050,Connected to grid,1,17.5000,83,100,6.7000,375.0000,94.3000,294.0000,0.1000,61.2402,168.2920,0.2066
2025-05-06 11:00:00,8.0682,8.2393,30.8600,192308.6900,29.3000,50.0000,0.9980,97.8783,Connected to grid,1,18.7000,79,100,2.4000,539.0000,249.6000,320.0000,0.1000,60.6504,198.1109,0.1614
2025-05-06 12:00:00,8.9445,9.1328,40.1100,192318.1200,29.8833,49.9942,0.9980,97.9158,Connected to grid,1,19.7000,70,98,5.1000,432.0000,125.9000,325.0000,0.1000,55.1918,223.3632,0.1789
